chr10	112639721	112640210	chr10	112636448	112641070	SHOC2;BBIP1
chr10	112641052	112641070	chr10	112636448	112641070	SHOC2;BBIP1
chr10	112641071	112641350	chr10	112641071	112644800	RBM20
chr10	112641071	112641350	chr10	112641071	112644800	SHOC2;BBIP1
chr10	112646940	112647170	chr10	112644801	112651758	SHOC2;BBIP1
chr10	112656226	112656435	chr10	112656220	112660779	RBM20
chr10	112656226	112656435	chr10	112656220	112660779	SHOC2;BBIP1
chr10	112656924	112657265	chr10	112656220	112660779	RBM20
chr10	112656924	112657265	chr10	112656220	112660779	SHOC2;BBIP1
chr10	112687040	112687582	chr10	112685431	112688464	RBM20
chr10	112723161	112723385	chr10	112723161	112729278	SHOC2;BBIP1
chr10	112728413	112728625	chr10	112723161	112729278	SHOC2;BBIP1
chr10	112776937	112777395	chr10	112770851	112777407	SHOC2;BBIP1
chr10	113020860	113021441	chr10	113017205	113023681	RBM20
chr10	113021809	113022118	chr10	113017205	113023681	RBM20
chr10	113748627	113749781	chr10	113746609	113751034	SHOC2;BBIP1
chr10	113896252	113897380	chr10	113893385	113897380	SHOC2;BBIP1
chr10	113942819	113944165	chr10	113941366	113944547	SHOC2;BBIP1
chr10	114031737	114032013	chr10	114030441	114039933	RBM20
chr10	114038642	114039285	chr10	114030441	114039933	RBM20
chr10	120950868	120951171	chr10	120950412	120951236	BAG3
chr10	120965755	120968042	chr10	120965443	120969053	BAG3
chr10	120968652	120968900	chr10	120965443	120969053	BAG3
chr10	120968985	120969053	chr10	120965443	120969053	BAG3
chr10	121355460	121355995	chr10	121354850	121355995	BAG3
chr10	121367757	121368417	chr10	121367757	121368417	BAG3
chr10	121423721	121423734	chr10	121423721	121436733	BAG3
chr10	121425486	121425772	chr10	121423721	121436733	BAG3
chr10	121427130	121428192	chr10	121423721	121436733	BAG3
chr10	121429483	121429818	chr10	121423721	121436733	BAG3
chr10	121430332	121430572	chr10	121423721	121436733	BAG3
chr10	121432803	121433003	chr10	121423721	121436733	BAG3
chr10	121484786	121486156	chr10	121483838	121486870	BAG3
chr10	121527719	121527811	chr10	121526715	121527811	BAG3
chr10	121528043	121528517	chr10	121528043	121528936	BAG3
chr10	121572222	121572422	chr10	121571954	121572935	BAG3
chr10	121591166	121591357	chr10	121589972	121591357	BAG3
chr10	121591549	121591558	chr10	121591549	121591928	BAG3
chr10	121605108	121605546	chr10	121603465	121608152	BAG3
chr10	121606800	121607139	chr10	121603465	121608152	BAG3
chr10	121610084	121610556	chr10	121608153	121612903	BAG3
chr10	121612245	121612782	chr10	121608153	121612903	BAG3
chr10	121612245	121612782	chr10	121612101	121612976	BAG3
chr10	121618993	121619235	chr10	121618968	121619456	BAG3
chr10	121626755	121627380	chr10	121626370	121632457	BAG3
chr10	121631490	121632457	chr10	121626370	121632457	BAG3
chr10	17071468	17072226	chr10	17070562	17079109	CACNB2
chr10	17074297	17074589	chr10	17070562	17079109	CACNB2
chr10	17077996	17078659	chr10	17070562	17079109	CACNB2
chr10	17594888	17595265	chr10	17592780	17599037	CACNB2
chr10	17596861	17597126	chr10	17592780	17599037	CACNB2
chr10	17597547	17597775	chr10	17592780	17599037	CACNB2
chr10	17640766	17641470	chr10	17639635	17644531	CACNB2
chr10	17648649	17648857	chr10	17648085	17649322	CACNB2
chr10	17649720	17650257	chr10	17649720	17650362	CACNB2
chr10	17658377	17659742	chr10	17658219	17659742	CACNB2
chr10	18231191	18231426	chr10	18230192	18231426	CACNB2
chr10	18243740	18244301	chr10	18243421	18244743	CACNB2
chr10	18283827	18284057	chr10	18282486	18285907	CACNB2
chr10	18294709	18295655	chr10	18294709	18299770	CACNB2
chr10	18298011	18298344	chr10	18294709	18299770	CACNB2
chr10	18299010	18299599	chr10	18294709	18299770	CACNB2
chr10	18317019	18317359	chr10	18314200	18319770	CACNB2
chr10	18461628	18461867	chr10	18457031	18463516	CACNB2
chr10	18461628	18461867	chr10	18461244	18461913	CACNB2
chr10	18467650	18467936	chr10	18463517	18470863	CACNB2
chr10	18468737	18469640	chr10	18463517	18470863	CACNB2
chr10	18474249	18474449	chr10	18473102	18474619	CACNB2
chr10	18479898	18480054	chr10	18479898	18480338	CACNB2
chr10	18489702	18489903	chr10	18487548	18492649	CACNB2
chr10	18491569	18492649	chr10	18487548	18492649	CACNB2
chr10	18502026	18502357	chr10	18501956	18502658	CACNB2
chr10	18503674	18504421	chr10	18503674	18504685	CACNB2
chr10	18505446	18505797	chr10	18505339	18505910	CACNB2
chr10	18507976	18508441	chr10	18507199	18511355	CACNB2
chr10	18510750	18511148	chr10	18507199	18511355	CACNB2
chr10	18511846	18512149	chr10	18511356	18520652	CACNB2
chr10	18514079	18514279	chr10	18511356	18520652	CACNB2
chr10	18518208	18518438	chr10	18511356	18520652	CACNB2
chr10	18518758	18519124	chr10	18511356	18520652	CACNB2
chr10	18608749	18608990	chr10	18607645	18612958	CACNB2
chr10	18612373	18612641	chr10	18607645	18612958	CACNB2
chr10	18615123	18615502	chr10	18614222	18615502	CACNB2
chr10	18623418	18623694	chr10	18623418	18624280	CACNB2
chr10	18629337	18630334	chr10	18628859	18631333	CACNB2
chr10	18634846	18635032	chr10	18633964	18635032	CACNB2
chr10	18640342	18641149	chr10	18640342	18641149	CACNB2
chr10	18689113	18689619	chr10	18688362	18689267	CACNB2
chr10	18689113	18689619	chr10	18689267	18690997	CACNB2
chr10	18689705	18690264	chr10	18689267	18690997	CACNB2
chr10	18738369	18739047	chr10	18738265	18739303	CACNB2
chr10	18741696	18741984	chr10	18740175	18741984	CACNB2
chr10	18743856	18743882	chr10	18743198	18743882	CACNB2
chr10	18752753	18753251	chr10	18752753	18753251	CACNB2
chr10	18755228	18755405	chr10	18755228	18756034	CACNB2
chr10	18794547	18794564	chr10	18793812	18794564	CACNB2
chr10	18800337	18800376	chr10	18799567	18800376	CACNB2
chr10	18811939	18812374	chr10	18811845	18812941	CACNB2
chr10	18815931	18815939	chr10	18814593	18815939	CACNB2
chr10	18822316	18822346	chr10	18822316	18822589	CACNB2
chr10	18833981	18834127	chr10	18833981	18834577	CACNB2
chr10	18834532	18834577	chr10	18833981	18834577	CACNB2
chr10	18871647	18872022	chr10	18871530	18872022	CACNB2
chr10	18896630	18896784	chr10	18896630	18897341	CACNB2
chr10	18940129	18941290	chr10	18939560	18940254	CACNB2
chr10	18940129	18941290	chr10	18940254	18941553	CACNB2
chr10	18947770	18949068	chr10	18947770	18950016	CACNB2
chr10	19634344	19634561	chr10	19633598	19638716	CACNB2
chr10	20688694	20689406	chr10	20688694	20695220	NEBL
chr10	21150092	21150170	chr10	21149059	21150170	NEBL
chr10	21154305	21154998	chr10	21153254	21159329	NEBL
chr10	21161074	21161277	chr10	21160386	21161277	NEBL
chr10	21163210	21163568	chr10	21162871	21166040	NEBL
chr10	21163647	21164017	chr10	21162871	21166040	NEBL
chr10	21164050	21164282	chr10	21162871	21166040	NEBL
chr10	21174425	21175228	chr10	21173758	21175228	NEBL
chr10	21175409	21175708	chr10	21175409	21176317	NEBL
chr10	21179134	21179286	chr10	21179134	21184245	NEBL
chr10	21180357	21180633	chr10	21179134	21184245	NEBL
chr10	21180914	21181485	chr10	21179134	21184245	NEBL
chr10	21180914	21181485	chr10	21181105	21181548	NEBL
chr10	21183635	21183924	chr10	21179134	21184245	NEBL
chr10	21186096	21186317	chr10	21185762	21186317	NEBL
chr10	21196786	21197017	chr10	21196108	21197017	NEBL
chr10	21284410	21285113	chr10	21284410	21285291	NEBL
chr10	21304637	21305157	chr10	21301256	21305884	NEBL
chr10	21305399	21305858	chr10	21301256	21305884	NEBL
chr10	21344859	21345133	chr10	21342376	21346973	NEBL
chr10	21344859	21345133	chr10	21344783	21345156	NEBL
chr10	21345383	21345592	chr10	21342376	21346973	NEBL
chr10	21346426	21346861	chr10	21342376	21346973	NEBL
chr10	21350154	21350468	chr10	21350129	21351390	NEBL
chr10	21350687	21351390	chr10	21350129	21351390	NEBL
chr10	21357200	21357709	chr10	21354824	21361968	NEBL
chr10	21358081	21358738	chr10	21354824	21361968	NEBL
chr10	21358789	21359198	chr10	21354824	21361968	NEBL
chr10	21378239	21378439	chr10	21375059	21380110	NEBL
chr10	21378540	21379153	chr10	21375059	21380110	NEBL
chr10	21423817	21424307	chr10	21423686	21424307	NEBL
chr10	21492014	21492584	chr10	21488136	21496420	NEBL
chr10	21492707	21493021	chr10	21488136	21496420	NEBL
chr10	21494658	21495120	chr10	21488136	21496420	NEBL
chr10	21501249	21501697	chr10	21500750	21503349	NEBL
chr10	21502147	21502534	chr10	21500750	21503349	NEBL
chr10	21522635	21522890	chr10	21519170	21527156	NEBL
chr10	21695539	21696325	chr10	21692323	21697221	NEBL
chr10	21783579	21783960	chr10	21783579	21784148	NEBL
chr10	21784393	21786476	chr10	21784357	21787301	NEBL
chr10	21788943	21788972	chr10	21788244	21788972	NEBL
chr10	21822173	21824424	chr10	21821905	21825108	NEBL
chr10	22158929	22159190	chr10	22156855	22160751	NEBL
chr10	22375612	22376579	chr10	22375290	22379267	NEBL
chr10	64916232	64916466	chr10	64915701	64919031	JMJD1C
chr10	64917866	64918393	chr10	64915701	64919031	JMJD1C
chr10	64923628	64924632	chr10	64923094	64926827	JMJD1C
chr10	64926510	64926827	chr10	64923094	64926827	JMJD1C
chr10	64926828	64926988	chr10	64926828	64937119	JMJD1C
chr10	64931036	64931479	chr10	64926828	64937119	JMJD1C
chr10	64931666	64931885	chr10	64926828	64937119	JMJD1C
chr10	64933654	64933942	chr10	64926828	64937119	JMJD1C
chr10	64934092	64934416	chr10	64926828	64937119	JMJD1C
chr10	64937061	64937119	chr10	64926828	64937119	JMJD1C
chr10	64949603	64949803	chr10	64946620	64951374	JMJD1C
chr10	64957107	64957903	chr10	64954499	64962153	JMJD1C
chr10	64959458	64959837	chr10	64954499	64962153	JMJD1C
chr10	64961806	64962062	chr10	64954499	64962153	JMJD1C
chr10	64966470	64968024	chr10	64965939	64969044	JMJD1C
chr10	64968124	64968520	chr10	64965939	64969044	JMJD1C
chr10	64970289	64970987	chr10	64969045	64976177	JMJD1C
chr10	64971253	64971650	chr10	64969045	64976177	JMJD1C
chr10	64973295	64973625	chr10	64969045	64976177	JMJD1C
chr10	64973791	64974130	chr10	64969045	64976177	JMJD1C
chr10	64974694	64974894	chr10	64969045	64976177	JMJD1C
chr10	64975042	64975306	chr10	64969045	64976177	JMJD1C
chr10	64976737	64977382	chr10	64976178	64985103	JMJD1C
chr10	64980411	64980680	chr10	64976178	64985103	JMJD1C
chr10	64985408	64985856	chr10	64985104	64993784	JMJD1C
chr10	64985958	64986158	chr10	64985104	64993784	JMJD1C
chr10	64986170	64986620	chr10	64985104	64993784	JMJD1C
chr10	64987057	64987316	chr10	64985104	64993784	JMJD1C
chr10	64993949	64994272	chr10	64993785	64998876	JMJD1C
chr10	64995308	64995731	chr10	64993785	64998876	JMJD1C
chr10	64995984	64996704	chr10	64993785	64998876	JMJD1C
chr10	65012297	65012514	chr10	65011566	65028592	JMJD1C
chr10	65012829	65013320	chr10	65011566	65028592	JMJD1C
chr10	65015669	65016577	chr10	65011566	65028592	JMJD1C
chr10	65016673	65016974	chr10	65011566	65028592	JMJD1C
chr10	65020634	65020984	chr10	65011566	65028592	JMJD1C
chr10	65024935	65025213	chr10	65011566	65028592	JMJD1C
chr10	65027542	65027780	chr10	65011566	65028592	JMJD1C
chr10	65028501	65028592	chr10	65011566	65028592	JMJD1C
chr10	65041252	65041452	chr10	65040466	65046720	JMJD1C
chr10	65041695	65042030	chr10	65040466	65046720	JMJD1C
chr10	65043885	65044104	chr10	65040466	65046720	JMJD1C
chr10	65046030	65046650	chr10	65040466	65046720	JMJD1C
chr10	65059922	65060083	chr10	65059922	65065252	JMJD1C
chr10	65060723	65061015	chr10	65059922	65065252	JMJD1C
chr10	65080988	65081738	chr10	65075008	65081738	JMJD1C
chr10	65094673	65094993	chr10	65087320	65095550	JMJD1C
chr10	65121683	65122064	chr10	65120323	65128911	JMJD1C
chr10	65123042	65123244	chr10	65120323	65128911	JMJD1C
chr10	65134800	65135113	chr10	65133552	65137244	JMJD1C
chr10	65135253	65135996	chr10	65133552	65137244	JMJD1C
chr10	65136715	65137194	chr10	65133552	65137244	JMJD1C
chr10	65192105	65192305	chr10	65191550	65192371	JMJD1C
chr10	65216329	65216748	chr10	65216329	65217187	JMJD1C
chr10	65224247	65224447	chr10	65222580	65226259	JMJD1C
chr10	65224608	65226286	chr10	65222580	65226259	JMJD1C
chr10	65224608	65226286	chr10	65226259	65226598	JMJD1C
chr10	65239959	65240288	chr10	65239372	65242586	JMJD1C
chr10	65241546	65241829	chr10	65239372	65242586	JMJD1C
chr10	65243695	65244004	chr10	65242587	65246138	JMJD1C
chr10	65251157	65252473	chr10	65249885	65254433	JMJD1C
chr10	65257812	65258088	chr10	65257812	65262440	JMJD1C
chr10	65262213	65262440	chr10	65257812	65262440	JMJD1C
chr10	65262441	65262662	chr10	65262441	65265651	JMJD1C
chr10	65263262	65263520	chr10	65262441	65265651	JMJD1C
chr10	65266118	65266586	chr10	65265652	65271209	JMJD1C
chr10	65274717	65275514	chr10	65271210	65278063	JMJD1C
chr10	65280487	65281782	chr10	65279716	65281782	JMJD1C
chr10	65298325	65298955	chr10	65296577	65299680	JMJD1C
chr10	65302004	65302260	chr10	65299681	65304246	JMJD1C
chr10	65302678	65302944	chr10	65299681	65304246	JMJD1C
chr10	65303923	65304246	chr10	65299681	65304246	JMJD1C
chr10	65304247	65304414	chr10	65304247	65310104	JMJD1C
chr10	65307386	65308354	chr10	65304247	65310104	JMJD1C
chr10	65309625	65309827	chr10	65304247	65310104	JMJD1C
chr10	65332621	65333521	chr10	65330798	65340180	JMJD1C
chr10	65333838	65334100	chr10	65330798	65340180	JMJD1C
chr10	65336374	65336598	chr10	65330798	65340180	JMJD1C
chr10	65338963	65339163	chr10	65330798	65340180	JMJD1C
chr10	65339207	65339747	chr10	65330798	65340180	JMJD1C
chr10	65343248	65343468	chr10	65340181	65347383	JMJD1C
chr10	65343976	65344671	chr10	65340181	65347383	JMJD1C
chr10	65344848	65345048	chr10	65340181	65347383	JMJD1C
chr10	65348532	65348931	chr10	65347384	65353110	JMJD1C
chr10	65349055	65349274	chr10	65347384	65353110	JMJD1C
chr10	65356783	65357035	chr10	65356783	65364736	JMJD1C
chr10	65363410	65363821	chr10	65356783	65364736	JMJD1C
chr10	65378680	65379232	chr10	65377241	65380441	JMJD1C
chr10	65382395	65382614	chr10	65380442	65387682	JMJD1C
chr10	65388324	65390890	chr10	65387402	65390554	JMJD1C
chr10	65388324	65390890	chr10	65387683	65391136	JMJD1C
chr10	65388324	65390890	chr10	65390561	65391372	JMJD1C
chr10	65417873	65418515	chr10	65411809	65420376	JMJD1C
chr10	65433083	65433370	chr10	65433071	65437546	JMJD1C
chr10	65434925	65435255	chr10	65433071	65437546	JMJD1C
chr10	65460476	65460918	chr10	65460476	65461563	JMJD1C
chr10	65470617	65470879	chr10	65468144	65471375	JMJD1C
chr10	65471154	65471532	chr10	65468144	65471375	JMJD1C
chr10	65471154	65471532	chr10	65471149	65471979	JMJD1C
chr10	65471154	65471532	chr10	65471376	65475692	JMJD1C
chr10	65471783	65472735	chr10	65471149	65471979	JMJD1C
chr10	65471783	65472735	chr10	65471376	65475692	JMJD1C
chr10	65471783	65472735	chr10	65472717	65473186	JMJD1C
chr10	65472829	65473808	chr10	65471376	65475692	JMJD1C
chr10	65472829	65473808	chr10	65472717	65473186	JMJD1C
chr10	65476902	65477250	chr10	65475693	65479133	JMJD1C
chr10	65477869	65478074	chr10	65475693	65479133	JMJD1C
chr10	65479661	65480329	chr10	65479134	65482437	JMJD1C
chr10	65481011	65481212	chr10	65479134	65482437	JMJD1C
chr10	65482029	65482437	chr10	65479134	65482437	JMJD1C
chr10	65526487	65527798	chr10	65524600	65527825	JMJD1C
chr10	69676772	69677055	chr10	69676273	69677152	MYPN
chr10	70091195	70092909	chr10	70091195	70093434	MYPN
chr10	70091195	70092909	chr10	70091475	70094907	MYPN
chr10	75570767	75572106	chr10	75570767	75573340	VCL
chr10	75606073	75606372	chr10	75606073	75610476	VCL
chr10	75608462	75609334	chr10	75606073	75610476	VCL
chr10	75610227	75610476	chr10	75606073	75610476	VCL
chr10	75620361	75620469	chr10	75620361	75623722	VCL
chr10	75621774	75622130	chr10	75620361	75623722	VCL
chr10	75625472	75626132	chr10	75623723	75629741	VCL
chr10	75627062	75628194	chr10	75623723	75629741	VCL
chr10	75639337	75639873	chr10	75639331	75640398	VCL
chr10	75645845	75646393	chr10	75645039	75651248	VCL
chr10	75646915	75647884	chr10	75645039	75651248	VCL
chr10	75646915	75647884	chr10	75647043	75648099	VCL
chr10	75648280	75648643	chr10	75645039	75651248	VCL
chr10	75648840	75649188	chr10	75645039	75651248	VCL
chr10	75658113	75658359	chr10	75651249	75658465	VCL
chr10	75658420	75658465	chr10	75651249	75658465	VCL
chr10	75658466	75658904	chr10	75658466	75665508	VCL
chr10	75659235	75659605	chr10	75658466	75665508	VCL
chr10	75659853	75660112	chr10	75658466	75665508	VCL
chr10	75662213	75662432	chr10	75658466	75665508	VCL
chr10	75665385	75665508	chr10	75658466	75665508	VCL
chr10	75668729	75669100	chr10	75668409	75671414	VCL
chr10	75670652	75671414	chr10	75668409	75671414	VCL
chr10	75686004	75686654	chr10	75682714	75690069	VCL
chr10	75697386	75697918	chr10	75690070	75700893	VCL
chr10	75700283	75700893	chr10	75690070	75700893	VCL
chr10	75725550	75726595	chr10	75723555	75726979	VCL
chr10	75778044	75778321	chr10	75776340	75779903	VCL
chr10	75780805	75781005	chr10	75779904	75785326	VCL
chr10	75781110	75781479	chr10	75779904	75785326	VCL
chr10	75785349	75785757	chr10	75785327	75789281	VCL
chr10	75789065	75789281	chr10	75785327	75789281	VCL
chr10	75789282	75789482	chr10	75789282	75800747	VCL
chr10	75789766	75790020	chr10	75789282	75800747	VCL
chr10	75793574	75793798	chr10	75789282	75800747	VCL
chr10	75797144	75797599	chr10	75789282	75800747	VCL
chr10	75798788	75798996	chr10	75789282	75800747	VCL
chr10	75799089	75800018	chr10	75789282	75800747	VCL
chr10	75809457	75809591	chr10	75809457	75814429	VCL
chr10	75809793	75810185	chr10	75809457	75814429	VCL
chr10	75811578	75812027	chr10	75809457	75814429	VCL
chr10	75815886	75816652	chr10	75814430	75823427	VCL
chr10	75818457	75818752	chr10	75814430	75823427	VCL
chr10	75824118	75824189	chr10	75823492	75824189	VCL
chr10	75831148	75831382	chr10	75831148	75834513	VCL
chr10	75831722	75832202	chr10	75831148	75834513	VCL
chr10	75832361	75832585	chr10	75831148	75834513	VCL
chr10	75840989	75841329	chr10	75834514	75842716	VCL
chr10	75841718	75841977	chr10	75834514	75842716	VCL
chr10	75843095	75843672	chr10	75842717	75852667	VCL
chr10	75846413	75846622	chr10	75842717	75852667	VCL
chr10	75846413	75846622	chr10	75846152	75846852	VCL
chr10	75851259	75851531	chr10	75842717	75852667	VCL
chr10	75855146	75855608	chr10	75852668	75857845	VCL
chr10	75868081	75868275	chr10	75868081	75871204	VCL
chr10	75869071	75869698	chr10	75868081	75871204	VCL
chr10	75904891	75905225	chr10	75899604	75906643	VCL
chr10	75910159	75911586	chr10	75909460	75912728	VCL
chr10	76793209	76794226	chr10	76790361	76797041	VCL
chr10	76794772	76795078	chr10	76790361	76797041	VCL
chr10	76795765	76796072	chr10	76790361	76797041	VCL
chr10	76797006	76797041	chr10	76790361	76797041	VCL
chr10	78898363	78898586	chr10	78898120	78898614	KCNMA1
chr10	78904493	78904994	chr10	78902900	78911910	KCNMA1
chr10	78904493	78904994	chr10	78904474	78905307	KCNMA1
chr10	78906603	78906995	chr10	78902900	78911910	KCNMA1
chr10	78906603	78906995	chr10	78906551	78908005	KCNMA1
chr10	78913722	78913952	chr10	78911911	78917695	KCNMA1
chr10	78913722	78913952	chr10	78913233	78913815	KCNMA1
chr10	78913722	78913952	chr10	78913815	78914513	KCNMA1
chr10	78915408	78915718	chr10	78911911	78917695	KCNMA1
chr10	78915408	78915718	chr10	78915440	78915762	KCNMA1
chr10	78915984	78916698	chr10	78911911	78917695	KCNMA1
chr10	78917443	78917652	chr10	78911911	78917695	KCNMA1
chr10	78917443	78917652	chr10	78917355	78917602	KCNMA1
chr10	78919369	78919916	chr10	78917696	78920982	KCNMA1
chr10	78919369	78919916	chr10	78918210	78919962	KCNMA1
chr10	78920557	78920828	chr10	78917696	78920982	KCNMA1
chr10	78923699	78924084	chr10	78920983	78925899	KCNMA1
chr10	78923699	78924084	chr10	78923998	78924273	KCNMA1
chr10	78924761	78925074	chr10	78920983	78925899	KCNMA1
chr10	78924761	78925074	chr10	78924532	78925227	KCNMA1
chr10	78925530	78925863	chr10	78920983	78925899	KCNMA1
chr10	78925530	78925863	chr10	78925227	78926569	KCNMA1
chr10	78931856	78932437	chr10	78931227	78938405	KCNMA1
chr10	78931856	78932437	chr10	78931859	78932592	KCNMA1
chr10	78932571	78932784	chr10	78931227	78938405	KCNMA1
chr10	78932571	78932784	chr10	78931859	78932592	KCNMA1
chr10	78933539	78933989	chr10	78931227	78938405	KCNMA1
chr10	78933539	78933989	chr10	78933090	78934492	KCNMA1
chr10	78938976	78939556	chr10	78938286	78939119	KCNMA1
chr10	78938976	78939556	chr10	78938406	78945859	KCNMA1
chr10	78938976	78939556	chr10	78939265	78939691	KCNMA1
chr10	78942520	78943123	chr10	78938406	78945859	KCNMA1
chr10	78942520	78943123	chr10	78941227	78943483	KCNMA1
chr10	78948852	78949108	chr10	78945860	78949108	KCNMA1
chr10	78949109	78949237	chr10	78949109	78954801	KCNMA1
chr10	78956460	78956696	chr10	78954802	78958959	KCNMA1
chr10	78962586	78962896	chr10	78958960	78963256	KCNMA1
chr10	78968569	78968662	chr10	78968198	78968662	KCNMA1
chr10	79000477	79000736	chr10	79000303	79010819	KCNMA1
chr10	79002737	79003260	chr10	79000303	79010819	KCNMA1
chr10	79002737	79003260	chr10	79003065	79003719	KCNMA1
chr10	79005698	79006299	chr10	79000303	79010819	KCNMA1
chr10	79005698	79006299	chr10	79005610	79007293	KCNMA1
chr10	79006732	79007613	chr10	79000303	79010819	KCNMA1
chr10	79006732	79007613	chr10	79005610	79007293	KCNMA1
chr10	79012257	79012458	chr10	79010820	79018532	KCNMA1
chr10	79012257	79012458	chr10	79011735	79012274	KCNMA1
chr10	79027304	79028296	chr10	79022894	79029701	KCNMA1
chr10	79028451	79028839	chr10	79022894	79029701	KCNMA1
chr10	79047303	79047904	chr10	79043971	79047904	KCNMA1
chr10	79047905	79047954	chr10	79047905	79053891	KCNMA1
chr10	79053377	79053891	chr10	79047905	79053891	KCNMA1
chr10	79053892	79054088	chr10	79053892	79058148	KCNMA1
chr10	79068987	79069780	chr10	79068987	79069310	KCNMA1
chr10	79068987	79069780	chr10	79069237	79073180	KCNMA1
chr10	79071004	79071277	chr10	79069237	79073180	KCNMA1
chr10	79079338	79079707	chr10	79077562	79084041	KCNMA1
chr10	79080377	79081068	chr10	79077562	79084041	KCNMA1
chr10	79089111	79089334	chr10	79087865	79092712	KCNMA1
chr10	79091870	79092666	chr10	79087865	79092712	KCNMA1
chr10	79099137	79099342	chr10	79099137	79103470	KCNMA1
chr10	79107826	79108514	chr10	79106906	79108134	KCNMA1
chr10	79107826	79108514	chr10	79107824	79112668	KCNMA1
chr10	79110326	79110818	chr10	79107824	79112668	KCNMA1
chr10	79110326	79110818	chr10	79109939	79110798	KCNMA1
chr10	79115715	79115968	chr10	79112669	79117149	KCNMA1
chr10	79117266	79117688	chr10	79117150	79122157	KCNMA1
chr10	79118422	79118791	chr10	79117150	79122157	KCNMA1
chr10	79118890	79119481	chr10	79117150	79122157	KCNMA1
chr10	79143570	79144299	chr10	79140655	79144309	KCNMA1
chr10	79143570	79144299	chr10	79143512	79143843	KCNMA1
chr10	79146508	79147214	chr10	79144310	79148899	KCNMA1
chr10	79146508	79147214	chr10	79144878	79146832	KCNMA1
chr10	79146508	79147214	chr10	79146832	79147439	KCNMA1
chr10	79150194	79150671	chr10	79148900	79153822	KCNMA1
chr10	79150194	79150671	chr10	79150194	79150859	KCNMA1
chr10	79151412	79152229	chr10	79148900	79153822	KCNMA1
chr10	79155469	79155716	chr10	79153823	79159068	KCNMA1
chr10	79156469	79156887	chr10	79153823	79159068	KCNMA1
chr10	79165246	79165984	chr10	79162251	79166535	KCNMA1
chr10	79170071	79170644	chr10	79166536	79173339	KCNMA1
chr10	79170847	79171232	chr10	79166536	79173339	KCNMA1
chr10	79171562	79171766	chr10	79166536	79173339	KCNMA1
chr10	79177577	79178281	chr10	79173340	79178281	KCNMA1
chr10	79178282	79178417	chr10	79178282	79182213	KCNMA1
chr10	79178282	79178417	chr10	79178409	79178977	KCNMA1
chr10	79181404	79182013	chr10	79178282	79182213	KCNMA1
chr10	79182521	79183133	chr10	79182214	79186036	KCNMA1
chr10	79183908	79184187	chr10	79182214	79186036	KCNMA1
chr10	79188518	79188867	chr10	79186037	79189380	KCNMA1
chr10	79197083	79197618	chr10	79194879	79200200	KCNMA1
chr10	79219000	79219147	chr10	79218398	79219147	KCNMA1
chr10	79251038	79251762	chr10	79249067	79253576	KCNMA1
chr10	79254093	79254470	chr10	79253577	79260408	KCNMA1
chr10	79254093	79254470	chr10	79254433	79254776	KCNMA1
